id,Station ID,area,perimeter,CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,B19013001,calculated areas
"0","1",15164894.247381,14925.757219,"59.02","2",Bronx,"005902","2005902",,Concourse-Concourse Village,BX0401,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005005902","4204",5191.75726194000,764814.56390499999,"48456",11100.064
"0","1",15164894.247381,14925.757219,"146.04","5",Staten Island,"014604","5014604",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085014604","4503",14879.25103650000,12148066.18090000190,"125944",455780.442
"0","1",15164894.247381,14925.757219,"146.05","5",Staten Island,"014605","5014605",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085014605","4503",14559.76834440000,9497529.12028999999,"129712",411.634
"0","1",15164894.247381,14925.757219,"512","3",Brooklyn,"051200","3051200",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051200","4314",5528.80893760000,1506254.07694000006,"95236",139935.812
"0","1",15164894.247381,14925.757219,"506","3",Brooklyn,"050600","3050600",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047050600","4314",6696.15176711000,1771606.05024000001,"71316",164587.907
"0","1",15164894.247381,14925.757219,"499","4",Queens,"049900","4049900",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081049900","4404",10209.24239870000,4961429.11235000007,"80290",76691.539
"0","1",15164894.247381,14925.757219,"19.02","2",Bronx,"001902","2001902",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005001902","4221",14105.20896610000,5059222.39754999988,"67375",469859.423
"0","1",15164894.247381,14925.757219,"63","3",Brooklyn,"006300","3006300",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047006300","4306",5680.88036982000,1081285.37532000011,"175813",77801.737
"0","1",15164894.247381,14925.757219,"51","3",Brooklyn,"005100","3005100",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005100","4306",6145.54681635000,1969090.12914999994,"167650",23129.923
"0","1",15164894.247381,14925.757219,"59","3",Brooklyn,"005900","3005900",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005900","4306",10147.30477380000,3843225.68257999979,"103578",60667.837
"0","1",15164894.247381,14925.757219,"51","2",Bronx,"005100","2005100",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005005100","4221",13433.82277520000,5514198.69699999969,"22850",328563.382
"0","1",15164894.247381,14925.757219,"354","3",Brooklyn,"035400","3035400",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047035400","4313",11354.39573590000,4052451.98247000016,"56930",269248.193
"0","1",15164894.247381,14925.757219,"366","3",Brooklyn,"036600","3036600",,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047036600","4313",6655.72131553000,2516458.26012999984,"48075",181291.410
"0","1",15164894.247381,14925.757219,"39","4",Queens,"003900","4003900",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081003900","4401",7160.54983210000,1580667.33489999990,"53468",104.109
"0","1",15164894.247381,14925.757219,"157","2",Bronx,"015700","2015700",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005015700","4263",8523.42108988000,3362794.42523000017,"39776",312421.354
"0","1",15164894.247381,14925.757219,"317.03","1",Manhattan,"031703","1031703",,Financial District-Battery Park City,MN0101,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061031703","4121",8381.56428983000,2649774.01071000006,"250001",167.656
"0","1",15164894.247381,14925.757219,"13","3",Brooklyn,"001300","3001300",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001300","4302",7698.77194507000,3167176.06680000015,"148542",23318.182
"0","1",15164894.247381,14925.757219,"132.03","5",Staten Island,"013203","5013203",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085013203","4503",15219.83989880000,11124441.35040000081,"126114",310385.063
"0","1",15164894.247381,14925.757219,"132.04","5",Staten Island,"013204","5013204",,Oakwood-Richmondtown,SI0301,SI03,SI03 South Shore (CD 3 Approximation),"36085013204","4503",15213.56150770000,11249695.00860000029,"102587",934517.962
"0","1",15164894.247381,14925.757219,"132.01","5",Staten Island,"013201","5013201",,Oakwood-Richmondtown,SI0301,SI03,SI03 South Shore (CD 3 Approximation),"36085013201","4503",10037.54220720000,5054382.96571999975,"127792",438850.371
"0","1",15164894.247381,14925.757219,"138","5",Staten Island,"013800","5013800",,Oakwood-Richmondtown,SI0301,SI03,SI03 South Shore (CD 3 Approximation),"36085013800","4503",16998.49364040000,15149158.96839999966,"141115",261231.296
"0","1",15164894.247381,14925.757219,"117","1",Manhattan,"011700","1011700",,Chelsea-Hudson Yards,MN0401,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061011700","4104",7692.55813518000,2125062.02577999979,"109740",153.307
"0","1",15164894.247381,14925.757219,"129.01","1",Manhattan,"012901","1012901",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061012901","4104",11138.27274710000,2303134.24977000011,"117622",385.595
"0","1",15164894.247381,14925.757219,"171","3",Brooklyn,"017100","3017100",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047017100","4307",6141.88827774000,2247115.24941999977,"158269",208764.442
"0","1",15164894.247381,14925.757219,"502.02","3",Brooklyn,"050202","3050202",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047050202","4307",5366.54111206000,1451525.34648999991,"93995",134851.858
"0","1",15164894.247381,14925.757219,"500.01","3",Brooklyn,"050001","3050001",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047050001","4307",5162.14305675000,1513120.70469999989,"113780",23219.800
"0","1",15164894.247381,14925.757219,"1502","3",Brooklyn,"150200","3150200",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047150200","4307",11199.43021110000,3430773.69342999998,"128472",273203.113
"0","1",15164894.247381,14925.757219,"239","1",Manhattan,"023900","1023900",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061023900","4112",3637.44823759000,687788.54107599996,"45036",58906.594
"0","1",15164894.247381,14925.757219,"545","3",Brooklyn,"054500","3054500",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047054500","4301",5306.71508579000,1801771.59446000005,"34091",243.921
"0","1",15164894.247381,14925.757219,"56","2",Bronx,"005600","2005600",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005005600","4209",5033.51993189000,1511686.14106000005,"39572",140442.219
"0","1",15164894.247381,14925.757219,"62","2",Bronx,"006200","2006200",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005006200","4209",7201.14851836000,2074926.98026000010,"30236",188843.233
"0","1",15164894.247381,14925.757219,"216.01","2",Bronx,"021601","2021601",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021601","4209",7401.55461838000,1761363.11834999989,"45156",109428.261
"0","1",15164894.247381,14925.757219,"216.02","2",Bronx,"021602","2021602",,Parkchester,BX0904,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021602","4209",7202.03316976000,1788230.55417999998,"60286",149817.404
"0","1",15164894.247381,14925.757219,"101","3",Brooklyn,"010100","3010100",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047010100","4307",7585.52890085000,3393635.86738999980,"118906",315280.053
"0","1",15164894.247381,14925.757219,"243","4",Queens,"024300","4024300",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081024300","4402",13325.46183020000,5934804.73280000035,"64162",33808.075
"0","1",15164894.247381,14925.757219,"489","4",Queens,"048900","4048900",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081048900","4402",9551.50995462000,3902882.92768999981,"56600",16869.859
"0","1",15164894.247381,14925.757219,"145","3",Brooklyn,"014500","3014500",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047014500","4307",6539.27560708000,2317452.55354999984,"112596",215299.120
"0","1",15164894.247381,14925.757219,"117","3",Brooklyn,"011700","3011700",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047011700","4306",5837.27585533000,2163265.16317000007,"118393",200974.755
"0","1",15164894.247381,14925.757219,"143","3",Brooklyn,"014300","3014300",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047014300","4307",6688.23196030000,2335437.13512999984,"122344",216970.113
"0","1",15164894.247381,14925.757219,"210.01","2",Bronx,"021001","2021001",,Parkchester,BX0904,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021001","4209",7202.14398131000,2077079.84979999997,"46269",35645.749
"0","1",15164894.247381,14925.757219,"2.02","1",Manhattan,"000202","1000202",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061000202","4103",8568.08960738000,3315114.28500000015,"34710",96790.215
"0","1",15164894.247381,14925.757219,"21","3",Brooklyn,"002100","3002100",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047002100","4302",12735.68791380000,5707270.12542000040,"250001",503279.404
"0","1",15164894.247381,14925.757219,"387","3",Brooklyn,"038700","3038700",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047038700","4303",5708.76573079000,2027988.18534000008,"76150",188407.489
"0","1",15164894.247381,14925.757219,"395","3",Brooklyn,"039500","3039500",,Bushwick (East),BK0402,BK04,BK04 Bushwick (CD 4 Equivalent),"36047039500","4304",5815.48133949000,1715478.62590999994,"52188",159374.249
"0","1",15164894.247381,14925.757219,"289","3",Brooklyn,"028900","3028900",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028900","4303",6580.12095378000,1784336.19678999996,"42456",165771.373
"0","1",15164894.247381,14925.757219,"393","3",Brooklyn,"039300","3039300",,Bushwick (West),BK0401,BK04,BK04 Bushwick (CD 4 Equivalent),"36047039300","4304",6715.30748825000,2043908.71612000000,"98672",172179.194
"0","1",15164894.247381,14925.757219,"36","4",Queens,"003600","4003600",,Ozone Park (North),QN0904,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081003600","4409",9384.58328417000,1937264.60661999998,"86582",164494.063
"0","1",15164894.247381,14925.757219,"327","3",Brooklyn,"032700","3032700",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047032700","4309",7322.09095653000,1904249.86077999999,"68611",12710.969
"0","1",15164894.247381,14925.757219,"475","4",Queens,"047500","4047500",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081047500","4404",8890.14264304000,3028835.98368000006,"79631",281315.481
"0","1",15164894.247381,14925.757219,"8","1",Manhattan,"000800","1000800",,Chinatown-Two Bridges,MN0301,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061000800","4103",6341.12941766000,2377774.57487000013,"28607",152857.958
"0","1",15164894.247381,14925.757219,"365.02","3",Brooklyn,"036502","3036502",,Ocean Hill,BK1601,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047036502","4316",6290.77225299000,1316867.71308999998,"47279",122341.610
"0","1",15164894.247381,14925.757219,"62","1",Manhattan,"006200","1006200",,Murray Hill-Kips Bay,MN0603,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006200","4165",13027.67925000000,3167924.50673000002,"96912",2887.795
"0","1",15164894.247381,14925.757219,"563.02","3",Brooklyn,"056302","3056302",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056302","4301",8186.79297601000,2050580.93544999999,"76908",11050.937
"0","1",15164894.247381,14925.757219,"1032.01","4",Queens,"103201","4103201",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081103201","4414",11041.27864380000,4311253.43040999956,"61229",109.856
"0","1",15164894.247381,14925.757219,"1032.02","4",Queens,"103202","4103202",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081103202","4414",11703.04107260000,7674612.92879000027,"85561",685.699
"0","1",15164894.247381,14925.757219,"41","2",Bronx,"004100","2004100",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005004100","4221",6688.41253901000,1977775.59104999993,"27328",36188.088
"0","1",15164894.247381,14925.757219,"43","2",Bronx,"004300","2004300",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005004300","4221",6495.64951922000,2441015.71332000010,"34890",9.789
"0","1",15164894.247381,14925.757219,"579.01","3",Brooklyn,"057901","3057901",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047057901","4301",9943.27733699000,2643877.27508000005,"140781",26769.342
"0","1",15164894.247381,14925.757219,"106.02","1",Manhattan,"010602","1010602",,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061010602","4108",4865.59482434000,1336810.85263000010,"190685",7917.960
"0","1",15164894.247381,14925.757219,"238","2",Bronx,"023800","2023800",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005023800","4211",8879.55810832000,3659519.69604999991,"72198",56166.650
"0","1",15164894.247381,14925.757219,"240","2",Bronx,"024000","2024000",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005024000","4211",7197.46497287000,2572874.34498000005,"76250",12296.744
"0","1",15164894.247381,14925.757219,"335","2",Bronx,"033500","2033500",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005033500","4208",14361.65081950000,7482812.26798000000,"107054",146190.614
"0","1",15164894.247381,14925.757219,"351","2",Bronx,"035100","2035100",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005035100","4208",13081.92356970000,6238607.00827000104,"110513",261584.064
"0","1",15164894.247381,14925.757219,"238.02","1",Manhattan,"023802","1023802",,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061023802","4108",10162.01138720000,2581833.88077999977,"103068",125.868
"0","1",15164894.247381,14925.757219,"238.03","1",Manhattan,"023803","1023803",,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061023803","4108",5089.40908214000,1105152.94711000007,"77070",19.621
"0","1",15164894.247381,14925.757219,"20.02","5",Staten Island,"002002","5002002",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085002002","4502",12507.74376370000,8280213.15024999902,"79333",43494.209
"0","1",15164894.247381,14925.757219,"15.01","1",Manhattan,"001501","1001501",,Financial District-Battery Park City,MN0101,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061001501","4121",9809.17561606000,2955567.68398999982,"119293",1569.289
"0","1",15164894.247381,14925.757219,"128.04","5",Staten Island,"012804","5012804",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085012804","4502",14767.31256530000,9446184.75108000077,"84137",33.975
"0","1",15164894.247381,14925.757219,"504.01","3",Brooklyn,"050401","3050401",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047050401","4307",5416.86296410000,1564161.08434000006,"139947",141132.717
"0","1",15164894.247381,14925.757219,"24","1",Manhattan,"002400","1002400",,East Village,MN0303,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061002400","4103",9497.30762376000,1863566.81727000000,"17922",24.808
"0","1",15164894.247381,14925.757219,"14","4",Queens,"001400","4001400",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081001400","4409",6069.77908571000,2306342.60264999978,"81034",214267.720
"0","1",15164894.247381,14925.757219,"22","4",Queens,"002200","4002200",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081002200","4409",5022.70023021000,1594381.78933000006,"78018",148123.951
"0","1",15164894.247381,14925.757219,"18","4",Queens,"001800","4001800",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081001800","4409",6204.22942191000,1914375.43788000010,"100000",171322.984
"0","1",15164894.247381,14925.757219,"20","4",Queens,"002000","4002000",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081002000","4409",5949.07777675000,1577804.68883000012,"87833",146583.813
